TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbdirty,0_kbswpfree,0_kbswpused,0_kbswpcad,0_X..swpcad,0_dentunusd,0_inode.nr,0_plist.sz,0_ldavg.5,0_temp1_degC,0_temp1_.temp,0_temp2_degC,0_temp2_.temp,0_temp3_degC,0_temp3_.temp,0_temp4_degC,0_temp4_.temp,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_dentunusd,1_inode.nr,1_ldavg.5,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_sum_intr.s,2_i140_intr.s,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbcommit,2_X..commit,2_kbactive,2_file.nr,2_runq.sz,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_tcpsck,2_irec.s,2_idel.s,2_iseg.s,2_temp1_degC,2_temp1_.temp,2_temp2_degC,2_temp2_.temp,2_temp3_degC,2_temp3_.temp,2_temp4_degC,2_temp4_.temp,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_all_..soft,3_cpu13_.sys,3_cpu13_.soft,3_cswch.s,3_sum_intr.s,3_i127_intr.s,3_i128_intr.s,3_i129_intr.s,3_i130_intr.s,3_i131_intr.s,3_i132_intr.s,3_i133_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_kbdirty,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_eth1_rxpck.s,3_eth1_txpck.s,3_eth1_txkB.s,3_totsck,3_tcpsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_oseg.s,3_temp1_degC,3_temp1_.temp,3_temp2_degC,3_temp2_.temp,3_temp3_degC,3_temp3_.temp,3_temp4_degC,3_temp4_.temp,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_cpu0_.usr,4_cpu0_.idle,4_cpu2_.usr,4_cpu2_.idle,4_cpu4_.idle,4_cpu8_.idle,4_cpu10_.usr,4_sum_intr.s,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_kbinact,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_totsck,4_tcpsck,4_tcp.tw,4_irec.s,4_idel.s,4_iseg.s,4_temp1_degC,4_temp1_.temp,4_temp2_degC,4_temp2_.temp,4_temp3_degC,4_temp3_.temp,4_temp4_degC,4_temp4_.temp,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_all_..idle,5_sum_intr.s,5_i136_intr.s,5_i137_intr.s,5_i138_intr.s,5_i139_intr.s,5_i140_intr.s,5_i141_intr.s,5_i142_intr.s,5_kbmemfree,5_kbmemused,5_X..memused,5_kbbuffers,5_kbcached,5_kbcommit,5_X..commit,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_inode.nr,5_plist.sz,5_eth1_rxpck.s,5_eth1_txpck.s,5_eth1_txkB.s,5_totsck,5_tcpsck,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_oseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_RxBytes,6_RxPacktes,6_RxBytes,0_TxPacktes,0_TxBytes,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_TxPacktes,5_RxBytes,5_TxBytes,6_RxPacktes,6_TxPacktes,6_RxBytes,15_RxPacktes,15_RxBytes,17_TxPacktes,17_TxBytes,20_TxPacktes,20_TxBytes,21_RxPacktes,21_RxBytes,22_RxPacktes,22_TxPacktes,22_RxBytes,22_TxBytes,23_RxPacktes,23_TxPacktes,23_RxBytes,23_TxBytes,24_RxPacktes,24_TxPacktes,24_RxBytes,25_RxPacktes,25_TxPacktes,25_RxBytes,25_TxBytes,29_RxPacktes,29_RxBytes,30_TxPacktes,30_TxBytes,31_RxPacktes,31_RxBytes,32_TxPacktes,32_TxBytes,34_RxPacktes,34_RxBytes,35_RxPacktes,35_TxPacktes,35_RxBytes,35_TxBytes,36_RxPacktes,36_TxPacktes,36_TxBytes,37_RxPacktes,37_TxPacktes,37_RxBytes,37_TxBytes,38_RxPacktes,38_TxPacktes,38_RxBytes,40_TxPacktes,40_TxBytes,41_RxPacktes,41_RxBytes,42_TxPacktes,42_TxBytes,43_RxPacktes,43_RxBytes
1479410174,37919036,28044452,42.52,188984,26518208,14997616,11800684,612,66900724,195848,39900,20.37,78613,93604,483,0.17,21.0,30.0,20.25,28.93,21.5,30.71,21.5,30.71,197245,207296,36526136,29437352,44.63,110580,27853376,16442928,11625280,100991,131596,0.02,0.07,178343,226198,55.91,25588.0,308.0,33661704,32301784,48.97,144416,26259060,14568524,10.95,20605212,4464,57,1768,61.77,49.94,48.24,319,51,1038.0,1038.0,1041.0,42.0,60.0,41.5,59.29,45.0,64.29,45.0,64.29,217714,186827,46.18,51.27,25942679,370025,0.08,5.94,1.98,83440.0,14098.0,1463.0,588.0,982.0,249.0,697.0,333.0,356.0,36204768,29760352,45.12,224812,23559100,16652992,12.52,19616956,4560,6432,69,1926,58.91,43.41,44.2,10523.0,6322.0,6362.71,421,57,2986.0,2986.0,5033.0,2953.0,6035.0,45.88,65.54,45.5,65.0,47.5,67.86,47.5,67.86,277822,126847,31.35,36.43,25874308,438396,74.0,7.0,67.35,8.16,5.94,7.14,73.74,24246.0,30416248,35547240,53.89,185480,28372928,17418832,13.09,22741460,11066496,6816,62,2116,62.64,52.68,52.29,505,53,3,1288.0,1288.0,1288.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154791,249750,61.74,66.82,25843758,468946,98.87,14014.0,1650.0,1416.0,1527.0,1600.0,1262.0,1381.0,1535.0,36891212,29072276,44.07,141644,27508020,602356,0.45,16654688,11081848,248,67030400,66172,11212,16.94,93547,90499,448,13988.0,13358.0,13802.17,557,258,7113.0,7113.0,10104.0,7111.0,13347.0,26.5,37.86,26.5,37.86,23.88,34.11,24.38,34.82,81415,323126,79.87,785,53467,1255,84511,2767,3956857,800,54025,2040,137966,785,53467,1255,84511,2767,800,3956857,54013,800,2769,54025,1276,86065,1284,86593,2076,140410,2079,140608,3248,882,4658796,60065,877,3255,59723,7697884,818,2914,55369,2898,816,4141360,55237,1281,86439,1281,86439,785,53242,784,53176,2048,138573,805,2868,54463,6610742,9115,2851,192904,2832,828,4043651,55985,830,2830,56117,1279,86187,1284,86517,785,53382,787,53514
1479410175,37918456,28045032,42.52,188984,26518492,14998156,11800428,640,66900724,195848,39900,20.37,78613,93604,483,0.2,21.5,30.71,20.5,29.29,21.88,31.25,21.88,31.25,197245,207296,36526604,29436884,44.63,110580,27853376,16442932,11625324,100991,131596,0.02,0.07,178343,226198,55.91,20758.0,287.0,33505600,32457888,49.21,144416,26259184,15213496,11.43,20742480,4560,66,1838,62.27,50.24,48.34,321,53,1042.0,1042.0,1038.0,42.25,60.36,41.5,59.29,44.88,64.11,44.88,64.11,217714,186827,46.18,51.27,25942679,370025,0.12,4.0,3.0,78983.0,13867.0,1346.0,554.0,975.0,201.0,494.0,330.0,300.0,36218424,29746696,45.09,224812,23563008,16500096,12.4,19603476,3868,6432,72,1910,58.91,43.41,44.2,9621.0,6056.0,6036.29,421,57,2560.0,2560.0,4828.0,2602.0,5961.0,45.88,65.54,45.12,64.46,47.0,67.14,47.0,67.14,277821,126848,31.35,36.43,25874308,438396,69.0,9.0,60.0,11.58,8.33,14.29,61.62,23310.0,30522444,35441044,53.73,185480,28373448,17069488,12.83,22638856,11066400,6720,66,2081,62.64,52.68,52.29,504,52,3,1270.0,1270.0,1270.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154790,249751,61.74,66.82,25843758,468946,99.12,13702.0,1585.0,1357.0,1602.0,1465.0,1373.0,1350.0,1559.0,36893188,29070300,44.07,141644,27508052,602356,0.45,16654696,11081848,280,67030400,66172,11212,16.94,93547,90497,448,14071.0,12964.0,13351.43,555,256,6959.0,6961.0,9521.0,6970.0,12541.0,27.0,38.57,27.0,38.57,23.75,33.93,24.5,35.0,81415,323126,79.87,930,63382,1256,84814,3065,4388463,863,58641,2180,147824,930,63382,1256,84814,3065,863,4388463,58653,863,3042,58641,1211,81779,1206,81437,2127,144146,2117,143498,2863,812,4104340,54972,817,2850,55302,6719336,867,2983,58893,2939,862,4207455,58539,1194,80653,1194,80653,954,65254,951,65044,2193,148586,860,3015,58391,7013811,10170,3047,206525,3018,850,4322931,57771,852,3018,57903,1209,81641,1221,82689,923,62896,928,63282
1479410177,37917380,28046108,42.52,188984,26519348,14998920,11800440,728,66900724,195848,39900,20.37,78613,93604,483,0.2,21.0,30.0,20.62,29.46,22.0,31.43,22.0,31.43,197245,207296,36526420,29437068,44.63,110584,27853436,16443000,11625364,100991,131596,0.02,0.07,178343,226198,55.91,27470.0,362.0,33407252,32556236,49.35,144416,26259464,15268980,11.48,20863420,4560,61,1838,62.27,50.24,48.34,321,53,1024.0,1024.0,1023.0,42.38,60.54,41.88,59.82,44.75,63.93,44.75,63.93,217714,186827,46.18,51.27,25942679,370025,0.21,3.0,5.0,85198.02,13152.48,1183.17,495.05,873.27,292.08,530.69,433.66,259.41,36134676,29830444,45.22,224812,23561972,16720864,12.57,19691292,4380,6624,74,1929,60.2,43.93,44.37,9269.31,6064.36,6057.55,422,58,2364.36,2364.36,4540.59,2365.35,5754.46,46.0,65.71,45.5,65.0,47.5,67.86,47.5,67.86,277821,126848,31.35,36.43,25874308,438396,75.51,4.08,73.2,6.19,9.0,2.04,76.7,27740.0,30493724,35469764,53.77,185480,28374228,17057132,12.82,22639368,11065596,6720,67,2081,63.39,53.0,52.39,504,52,3,1259.0,1259.0,1260.0,44.12,63.04,44.12,63.04,44.5,63.57,44.5,63.57,154790,249751,61.74,66.82,25843758,468946,98.95,13687.0,1689.0,1340.0,1537.0,1456.0,1236.0,1372.0,1512.0,36895700,29067788,44.07,141644,27508120,602356,0.45,16654744,11081872,348,67030400,66172,11212,16.94,93547,90505,448,13985.0,12979.0,13477.46,562,263,6826.0,6826.0,9619.0,6830.0,12732.0,26.0,37.14,26.0,37.14,23.75,33.93,24.5,35.0,81415,323126,79.87,799,53766,1353,91565,3053,4384633,832,56088,2151,145265,799,53766,1353,91565,3053,833,4384633,56178,832,3059,56088,1377,93035,1373,92771,2128,143793,2133,144123,2963,836,4263407,56523,836,2964,56523,6941426,819,2994,55287,2972,818,4266547,55221,1394,94197,1395,94263,825,55594,826,55696,2163,145941,813,3017,54830,7082459,10269,2970,200375,2849,805,4088101,54407,801,2857,54119,1367,92355,1368,92432,805,54210,805,54262
1479410178,37916968,28046520,42.52,188984,26520272,14999388,11800956,756,66900724,195848,39900,20.37,78613,93604,483,0.2,21.0,30.0,20.62,29.46,22.0,31.43,22.0,31.43,197245,207296,36526088,29437400,44.63,110584,27853492,16443032,11625388,100991,131596,0.02,0.07,178343,226198,55.91,25789.0,336.0,33541584,32421904,49.15,144416,26259620,15161204,11.39,20768768,4512,71,1838,62.27,50.24,48.34,321,53,1031.0,1031.0,1030.0,42.12,60.18,41.5,59.29,45.12,64.46,45.12,64.46,217713,186828,46.18,51.27,25942679,370025,0.17,1.98,3.96,80462.0,14375.0,1680.0,454.0,1248.0,288.0,635.0,396.0,257.0,36073960,29891160,45.31,224812,23559632,16834104,12.65,19752092,4612,6720,69,1932,60.2,43.93,44.37,10438.0,5880.0,5847.82,423,58,3014.0,3014.0,5007.0,2999.0,5803.0,46.0,65.71,45.5,65.0,47.25,67.5,47.25,67.5,277821,126848,31.35,36.43,25874308,438396,78.57,3.06,76.77,4.04,4.0,4.04,79.8,24582.0,30561400,35402088,53.67,185480,28374504,17044288,12.81,22592600,11065008,6720,67,2081,63.39,53.0,52.39,504,52,4,1253.0,1253.0,1252.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154790,249751,61.74,66.82,25843758,468946,98.99,13828.0,1751.0,1490.0,1691.0,1474.0,1232.0,1418.0,1564.0,36896292,29067196,44.07,141644,27508152,602356,0.45,16654760,11081884,380,67030400,66172,11212,16.94,93547,90503,448,14210.0,13392.0,14166.82,561,262,7250.0,7250.0,10112.0,7249.0,13276.0,26.5,37.86,26.5,37.86,23.5,33.57,24.38,34.82,81415,323126,79.87,864,58351,1273,86275,2770,3976747,773,52399,2130,144152,864,58351,1273,86275,2770,775,3976747,52519,773,2765,52399,1310,88938,1312,89070,2190,148281,2182,147753,2938,805,4211336,54455,805,2936,54455,6933691,756,2700,51136,2705,757,3875172,51202,1297,87988,1294,87766,858,57887,861,58085,2131,144330,779,2699,52739,6135401,9629,2910,197081,2798,772,4012756,52160,770,2767,52016,1296,87958,1295,87880,865,58521,868,58667
1479410179,37916056,28047432,42.52,188984,26520688,14999400,11801380,736,66900724,195848,39900,20.37,78613,93604,483,0.2,21.0,30.0,20.75,29.64,22.25,31.79,22.38,31.96,197245,207296,36526224,29437264,44.63,110584,27853492,16443032,11625384,100991,131596,0.02,0.07,178343,226198,55.91,26608.0,349.0,33527888,32435600,49.17,144416,26259740,15277788,11.48,20765644,4512,63,1838,62.27,50.24,48.34,321,53,1065.0,1065.0,1067.0,42.0,60.0,41.5,59.29,45.0,64.29,45.0,64.29,217713,186828,46.18,51.27,25942679,370025,0.17,7.0,4.0,83722.0,12788.0,1086.0,487.0,808.0,446.0,552.0,532.0,253.0,35976628,29988492,45.46,224812,23566244,17129404,12.87,19844672,4856,6624,63,1962,60.2,43.93,44.37,12992.0,5642.0,5312.69,422,57,2567.0,2567.0,4662.0,2568.0,5591.0,46.0,65.71,45.88,65.54,47.25,67.5,47.25,67.5,277820,126849,31.35,36.43,25874308,438396,77.23,2.97,72.45,6.12,2.06,9.0,74.0,30336.63,30483448,35480040,53.79,185480,28374792,17386328,13.07,22688032,11064364,6816,70,2116,63.39,53.0,52.39,506,54,4,1165.35,1165.35,1169.31,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154790,249751,61.74,66.82,25843758,468946,99.03,14031.0,1796.0,1558.0,1518.0,1418.0,1456.0,1308.0,1622.0,36898264,29065224,44.06,141644,27508184,602356,0.45,16654772,11081896,412,67030400,66172,11212,16.94,93547,90501,448,13893.0,13460.0,13974.83,560,261,7124.0,7124.0,10391.0,7119.0,13728.0,26.5,37.86,26.5,37.86,23.62,33.75,24.5,35.0,81415,323126,79.87,867,58538,1385,94179,3142,4505689,839,56919,2259,153179,867,58538,1385,94179,3142,832,4505689,56457,839,3143,56919,1315,89223,1314,89145,2206,149473,2206,149473,3011,800,4325114,54237,800,3016,54249,7203947,873,3239,59315,3231,872,4640359,59249,1303,88447,1303,88410,871,58987,871,58987,2245,152099,852,3254,57881,7767299,10386,3099,210100,3215,871,4615392,59183,871,3248,59183,1334,90525,1333,90453,860,57944,854,57548
1479410180,37914572,28048916,42.52,188984,26520844,15000040,11800892,764,66900724,195848,39900,20.37,78613,93604,483,0.2,21.5,30.71,20.5,29.29,22.38,31.96,22.38,31.96,197245,207296,36525656,29437832,44.63,110584,27853552,16443068,11625408,100991,131596,0.02,0.07,178343,226198,55.91,26563.0,313.0,33530656,32432832,49.17,144416,26259888,14909524,11.21,20767656,4512,61,1803,62.65,50.51,48.44,320,52,1085.0,1085.0,1081.0,42.0,60.0,41.5,59.29,44.5,63.57,44.5,63.57,217713,186828,46.18,51.27,25942679,370025,0.21,2.02,5.05,78743.0,14054.0,1243.0,406.0,927.0,503.0,637.0,503.0,302.0,36143808,29821312,45.21,224812,23567232,16473952,12.38,19680036,3492,6576,68,1895,60.2,43.93,44.37,9079.0,5612.0,5779.88,421,58,2868.0,2868.0,4808.0,2881.0,5941.0,46.0,65.71,45.5,65.0,47.5,67.86,47.5,67.86,277820,126849,31.35,36.43,25874307,438397,74.75,4.04,70.83,7.29,6.12,3.03,68.32,29014.0,30540920,35422568,53.7,185480,28375420,17076920,12.83,22611160,11064296,6768,70,2083,63.39,53.0,52.39,505,53,4,1387.0,1387.0,1384.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154790,249751,61.74,66.82,25843758,468946,99.03,12889.0,1660.0,1569.0,1688.0,1392.0,1409.0,1449.0,1887.0,36901312,29062176,44.06,141644,27508220,602356,0.45,16654836,11081924,448,67030400,66172,11212,16.94,93547,90501,448,14796.0,14452.0,14905.44,559,260,7473.0,7473.0,10718.0,7468.0,14129.0,27.0,38.57,27.0,38.57,23.5,33.57,24.38,34.82,81415,323126,79.87,844,57171,1302,88139,3023,4314153,925,62705,2147,145400,844,57171,1302,88139,3023,930,4314153,63047,925,3006,62705,1361,92168,1366,92510,2186,148134,2196,148806,3053,871,4374954,58970,881,3037,59674,7235135,924,3014,62671,3018,927,4305787,62869,1389,94064,1384,93795,829,55892,828,55826,2130,144366,929,2990,62977,6836500,9911,3059,207343,3002,920,4278556,62383,919,3000,62317,1355,91833,1356,91899,847,57361,846,57283
1479410181,37914984,28048504,42.52,188984,26521384,15000584,11800908,792,66900724,195848,39900,20.37,78613,93604,483,0.2,21.0,30.0,21.0,30.0,22.5,32.14,22.5,32.14,197245,207296,36526180,29437308,44.63,110588,27853548,16443068,11625408,100991,131596,0.02,0.07,178343,226198,55.91,26933.0,328.0,33549728,32413760,49.14,144416,26260036,14847556,11.16,20739828,4464,58,1803,62.65,50.51,48.44,320,52,1024.0,1024.0,1023.0,42.25,60.36,41.5,59.29,44.5,63.57,44.5,63.57,217713,186828,46.18,51.27,25942679,370025,0.17,4.0,4.0,81357.0,14944.0,1613.0,463.0,1149.0,433.0,789.0,489.0,292.0,36156880,29808240,45.19,224816,23558928,16486228,12.39,19666156,3788,6624,60,1898,60.2,43.93,44.37,10595.0,6071.0,6089.98,422,58,3247.0,3247.0,5499.0,3238.0,6424.0,45.88,65.54,45.5,65.0,47.0,67.14,47.0,67.14,277820,126849,31.35,36.43,25874307,438397,71.72,2.02,71.72,6.06,3.96,3.0,69.31,28722.0,30586672,35376816,53.63,185480,28375704,17008004,12.78,22581992,11063728,6768,67,2081,63.39,53.0,52.39,504,53,4,1124.0,1124.0,1125.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154789,249752,61.74,66.82,25843758,468946,98.95,12680.0,1724.0,1514.0,1745.0,1337.0,1252.0,1496.0,1728.0,36901396,29062092,44.06,141648,27508256,602356,0.45,16654828,11081924,484,67030400,66172,11212,16.94,93543,90500,447,14031.0,13394.0,13797.62,562,263,7403.0,7403.0,10174.0,7404.0,13366.0,26.62,38.04,26.62,38.04,24.0,34.29,24.5,35.0,81415,323126,79.87,885,59939,1234,83573,3065,4364268,836,56792,2111,142960,885,59939,1234,83573,3065,832,4364268,56480,836,3084,56792,1213,82196,1205,81656,2047,138384,2043,138120,2916,866,4146936,58639,859,2924,58121,6863316,828,3032,56164,3056,823,4350888,55834,1205,81724,1213,82252,887,60223,890,60421,2146,145346,832,3051,56476,6960317,10010,2976,201702,3067,826,4370233,56044,824,3060,55912,1214,82209,1213,82137,893,60595,893,60595
1479410182,37914232,28049256,42.52,188984,26521800,15000712,11801180,824,66900724,195848,39900,20.37,78613,93604,483,0.2,21.5,30.71,20.5,29.29,22.12,31.61,22.12,31.61,197245,207296,36526036,29437452,44.63,110588,27853608,16443076,11625424,100991,131596,0.02,0.07,178343,226198,55.91,27536.0,388.0,33488700,32474788,49.23,144416,26260172,15192172,11.42,20806060,4512,62,1838,62.65,50.51,48.44,321,53,1087.0,1087.0,1086.0,42.0,60.0,41.5,59.29,44.5,63.57,44.5,63.57,217713,186828,46.18,51.27,25942679,370025,0.25,3.96,5.94,89636.0,14518.0,1386.0,477.0,911.0,467.0,765.0,682.0,296.0,36188428,29776692,45.14,224816,23566116,16361932,12.3,19633208,4020,6480,66,1895,60.9,44.35,44.5,12792.0,6191.0,5825.1,422,59,3069.0,3069.0,5703.0,3066.0,6748.0,45.5,65.0,45.5,65.0,47.0,67.14,47.0,67.14,277820,126849,31.35,36.43,25874307,438397,71.72,6.06,65.0,7.0,3.06,2.0,67.68,24449.0,30496588,35466900,53.77,185480,28376156,17355876,13.04,22645188,11063648,6864,64,2116,63.35,53.17,52.45,505,54,4,1422.0,1422.0,1420.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154789,249752,61.74,66.82,25843757,468947,99.03,14122.0,1944.0,1591.0,1887.0,1444.0,1337.0,1505.0,1806.0,36899864,29063624,44.06,141648,27508288,602356,0.45,16654868,11081948,516,67030400,66172,11212,16.94,93543,90499,447,15036.0,14135.0,14575.85,561,262,7889.0,7889.0,10882.0,7893.0,14118.0,27.0,38.57,27.0,38.57,23.62,33.75,24.5,35.0,81415,323126,79.87,832,56194,1312,88997,3083,4374032,853,57723,2149,145545,832,56194,1312,88997,3083,853,4374032,57747,853,3065,57723,1306,88717,1308,88837,2169,147257,2169,147245,3185,863,4532139,58666,868,3176,59020,7525168,862,3109,58389,3095,862,4394171,58389,1302,88461,1291,87711,818,55106,817,55040,2142,145075,855,3070,57903,7088767,10036,2992,202600,3084,871,4377430,59071,871,3077,59071,1311,89051,1310,88985,817,55088,818,55154
1479410187,37911908,28051580,42.53,188984,26523736,15002644,11801196,968,66900724,195848,39900,20.37,78613,93604,483,0.19,21.25,30.36,20.5,29.29,22.0,31.43,22.0,31.43,197245,207296,36525836,29437652,44.63,110592,27853780,16441120,11625500,100991,131596,0.02,0.07,178343,226198,55.91,23806.0,432.0,33481568,32481920,49.24,144416,26260876,15585388,11.71,20815932,4608,63,1873,62.52,50.69,48.51,322,53,1071.0,1071.0,1070.0,42.5,60.71,41.5,59.29,44.25,63.21,44.25,63.21,217712,186829,46.18,51.27,25942678,370026,0.25,5.0,6.0,92634.0,14365.0,1572.0,389.0,829.0,368.0,1039.0,627.0,371.0,36156752,29808368,45.19,224820,23567652,16449252,12.36,19663668,4672,6432,66,1892,60.91,44.63,44.59,11190.0,6499.0,6431.24,420,58,3306.0,3306.0,5674.0,3301.0,6502.0,46.0,65.71,45.5,65.0,47.38,67.68,47.38,67.68,277818,126851,31.35,36.43,25874307,438397,79.0,3.0,71.29,1.98,2.94,2.04,72.73,21726.0,30490812,35472676,53.78,185480,28378360,17313760,13.01,22666816,11063552,6816,68,2116,63.41,53.35,52.51,505,54,4,1213.0,1213.0,1202.0,44.38,63.39,44.38,63.39,44.5,63.57,44.5,63.57,154789,249752,61.74,66.82,25843757,468947,99.16,13174.0,1687.0,1581.0,1640.0,1359.0,1331.0,1635.0,1645.0,36897540,29065948,44.06,141652,27508452,602356,0.45,16654940,11082004,680,67030400,66172,11212,16.94,93543,90503,447,14570.0,13557.0,13722.1,565,267,7458.0,7458.0,10222.0,7443.0,13255.0,27.0,38.57,27.0,38.57,24.0,34.29,24.38,34.82,81415,323126,79.87,877,59591,1260,85429,2824,4010920,875,59789,2144,145482,877,59591,1260,85429,2824,873,4010920,59633,875,2837,59789,1253,84963,1252,84909,2165,147016,2170,147358,2935,863,4181600,58655,864,2957,58721,6948267,864,2813,59039,2754,866,3913774,59183,1243,84311,1240,84113,897,60497,897,60497,2149,145740,863,2804,58961,6508485,9790,3015,204899,2886,850,4115189,57500,853,2914,57698,1268,86061,1272,86307,876,59469,876,59469
1479410188,37911284,28052204,42.53,188984,26524148,15003008,11801244,996,66900724,195848,39900,20.37,78613,93604,483,0.19,21.0,30.0,20.25,28.93,22.0,31.43,22.0,31.43,197245,207296,36526352,29437136,44.63,110592,27853812,16441136,11625512,100991,131596,0.02,0.07,178343,226198,55.91,30453.0,408.0,33407424,32556064,49.35,144416,26260992,15547124,11.68,20887484,4656,68,1873,62.52,50.69,48.51,322,53,1017.0,1017.0,1018.0,42.0,60.0,41.5,59.29,44.5,63.57,44.5,63.57,217712,186829,46.18,51.27,25942678,370026,0.21,12.0,5.0,83733.0,14319.0,1369.0,342.0,786.0,354.0,911.0,723.0,412.0,36151756,29813364,45.2,224820,23573040,16424316,12.34,19668252,4940,6432,68,1892,60.91,44.63,44.59,9219.0,6441.0,6327.1,420,58,3094.0,3094.0,5756.0,3098.0,6579.0,46.0,65.71,45.5,65.0,47.5,67.86,47.5,67.86,277818,126851,31.35,36.43,25874307,438397,73.96,6.25,72.45,5.1,4.12,3.06,73.0,27794.0,30471448,35492040,53.81,185480,28379136,17390040,13.07,22669668,11063740,6816,68,2100,63.41,53.35,52.51,505,53,4,1434.0,1434.0,1434.0,44.0,62.86,44.0,62.86,44.5,63.57,44.5,63.57,154788,249753,61.74,66.82,25843757,468947,99.08,12607.0,1746.0,1633.0,1573.0,1375.0,1375.0,1750.0,1635.0,36895676,29067812,44.07,141652,27508484,602356,0.45,16654984,11082028,712,67030400,66172,11212,16.94,93543,90502,447,14622.0,13627.0,13739.6,564,265,7588.0,7588.0,10374.0,7593.0,13404.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81415,323126,79.87,938,63244,1291,87249,2695,3834578,804,54741,2225,150241,938,63244,1291,87249,2695,807,3834578,54963,804,2678,54741,1273,85936,1275,86032,2181,147168,2184,147366,2575,809,3651766,55144,809,2584,55144,6049167,813,2727,55347,2734,811,3882885,55215,1265,85360,1268,85558,908,61739,905,61541,2225,150517,809,2706,55071,6366781,10026,3032,205444,2752,838,3917783,57191,845,2757,57741,1258,84910,1258,84946,941,63502,941,63502
