TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbswpfree,0_kbswpused,0_kbswpcad,0_dentunusd,0_inode.nr,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbactive,2_file.nr,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_sum_intr.s,3_i129_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_totsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_tcp.tw,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_i138_intr.s,5_i139_intr.s,5_i142_intr.s,5_kbbuffers,5_kbcached,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,6_RxPacktes,6_RxBytes,5_TxPacktes,5_TxBytes,6_RxPacktes,6_RxBytes,22_TxPacktes,22_TxBytes,23_RxPacktes,23_RxBytes,24_RxPacktes,24_RxBytes,25_TxPacktes,25_TxBytes,35_RxPacktes,35_RxBytes,37_TxPacktes,38_RxPacktes
1479409974,38046248,27917240,42.32,188980,26390144,14912532,11757684,66900716,195856,39908,78623,93614,197251,207290,36530432,29433056,44.62,110404,27847568,16437452,11622696,0.09,178349,226192,55.91,34203044,31760444,48.15,144328,26230648,20097296,4128,1730,56.58,39.84,45.33,318,217742,186799,46.18,51.26,25942683,370021,25085.0,794.0,36775856,29189264,44.25,224644,23534448,13932164,10.47,19080324,5712,57,1640,44.2,31.1,41.45,413,3033.0,3033.0,4544.0,3035.0,277868,126801,31.33,36.41,25874314,438390,31058652,34904836,52.92,185452,28255592,15667540,11.77,22117564,6336,58,1938,57.4,44.28,50.12,1,154817,249724,61.73,66.82,25843762,468942,997.0,1355.0,1329.0,141576,27501364,16649936,11079376,80,67030396,66176,11216,16.95,93547,7105.0,7105.0,9876.0,7084.0,26.5,37.86,26.5,37.86,23.0,32.86,23.38,33.39,81422,323119,79.87,813,55636,810,55438,813,55636,796,54459,803,55017,797,54545,798,54611,814,55678,816,811
1479409975,38045864,27917624,42.32,188980,26390684,14912756,11758020,66900716,195856,39908,78623,93614,197251,207290,36531520,29431968,44.62,110404,27847600,16437468,11622708,0.09,178349,226192,55.91,34330788,31632700,47.95,144328,26230780,19994044,4032,1695,56.58,39.84,45.33,317,217742,186799,46.18,51.26,25942683,370021,20976.0,670.0,36771236,29193884,44.26,224644,23536516,14086384,10.59,19082764,5808,50,1659,44.2,31.1,41.45,414,2388.0,2388.0,4320.0,2391.0,277867,126802,31.33,36.41,25874314,438390,30994512,34968976,53.01,185452,28255960,15967628,12.0,22182220,6432,66,1973,57.4,44.28,50.12,1,154817,249724,61.73,66.82,25843762,468942,924.0,1296.0,1326.0,141576,27501428,16649964,11079400,144,67030396,66176,11216,16.95,93547,6776.0,6776.0,9319.0,6774.0,26.38,37.68,26.38,37.68,23.0,32.86,23.5,33.57,81422,323119,79.87,820,55985,821,56051,820,55985,846,57620,840,57128,833,56722,831,56590,806,55077,827,829
1479409976,38044948,27918540,42.32,188980,26391736,14913224,11758560,66900716,195856,39908,78623,93614,197251,207290,36531004,29432484,44.62,110408,27847628,16437484,11622724,0.09,178349,226192,55.91,34370600,31592888,47.89,144328,26230920,19932020,4032,1663,56.58,39.84,45.33,317,217741,186800,46.18,51.26,25942683,370021,19898.0,654.0,36774360,29190760,44.25,224652,23541504,13973452,10.5,19079580,5760,57,1640,44.2,31.1,41.45,413,2077.0,2077.0,4008.0,2082.0,277867,126802,31.33,36.41,25874314,438390,30936380,35027108,53.1,185452,28256256,16030144,12.05,22257752,6432,61,1972,57.4,44.28,50.12,1,154817,249724,61.73,66.82,25843762,468942,881.0,1160.0,1279.0,141576,27501428,16649960,11079400,0,67030396,66176,11216,16.95,93547,6554.0,6554.0,9061.0,6556.0,26.0,37.14,26.0,37.14,23.0,32.86,23.5,33.57,81422,323119,79.87,861,58430,862,58496,861,58430,853,57858,851,57726,856,58112,856,58112,858,58208,842,847
1479409977,38044960,27918528,42.32,188980,26392276,14913912,11758404,66900716,195856,39908,78623,93614,197251,207290,36531260,29432228,44.62,110408,27847656,16437488,11622724,0.09,178349,226192,55.91,34271200,31692288,48.05,144328,26231068,20038076,4032,1695,56.58,39.84,45.33,317,217741,186800,46.18,51.26,25942683,370021,23094.0,727.0,36806260,29158860,44.2,224652,23539324,13934844,10.47,19046000,5760,48,1643,44.58,31.4,41.49,414,2606.0,2606.0,3978.0,2978.0,277867,126802,31.33,36.41,25874314,438390,31100788,34862700,52.85,185452,28256700,15668348,11.78,22124252,6336,68,1936,57.69,44.55,50.18,1,154817,249724,61.73,66.82,25843762,468942,969.0,1321.0,1325.0,141576,27501492,16649996,11079424,36,67030396,66176,11216,16.95,93547,6696.0,6696.0,9239.0,6694.0,26.12,37.32,26.12,37.32,23.0,32.86,23.0,32.86,81422,323119,79.87,848,57986,844,57698,848,57986,865,59096,866,59162,852,58386,849,58176,855,58560,851,848
1479409978,38044944,27918544,42.32,188980,26392948,14914108,11758912,66900716,195856,39908,78623,93614,197251,207290,36531040,29432448,44.62,110408,27847684,16437504,11622736,0.09,178349,226192,55.91,34411116,31552372,47.83,144328,26231208,19916900,3984,1660,56.58,39.84,45.33,316,217741,186800,46.18,51.26,25942683,370021,23996.0,796.0,36761860,29203260,44.27,224652,23539872,13940248,10.48,19089060,5808,45,1643,44.58,31.4,41.49,414,2751.0,2751.0,4194.0,2370.0,277867,126802,31.33,36.41,25874314,438390,31194052,34769436,52.71,185452,28257104,15282336,11.49,22011020,6336,65,1901,57.69,44.55,50.18,1,154816,249725,61.73,66.82,25843762,468942,1183.0,1241.0,1400.0,141576,27501532,16650032,11079436,76,67030396,66176,11216,16.95,93547,6863.0,6863.0,9762.0,6857.0,26.25,37.5,26.25,37.5,23.0,32.86,23.5,33.57,81421,323120,79.87,868,58532,870,58688,868,58532,901,61399,904,61609,899,60730,897,60598,860,58116,924,924
1479409979,38043792,27919696,42.33,188980,26392976,14914348,11758700,66900716,195856,39908,78623,93614,197251,207290,36530788,29432700,44.62,110408,27847716,16437520,11622748,0.09,178349,226192,55.91,34384444,31579044,47.87,144328,26231360,19910796,3984,1660,56.05,40.01,45.35,316,217741,186800,46.18,51.26,25942683,370021,24912.0,777.0,36763624,29201496,44.27,224652,23545512,13900720,10.45,19081960,5760,51,1643,44.58,31.4,41.49,414,2295.0,2295.0,3733.0,2292.0,277866,126803,31.33,36.41,25874314,438390,31122016,34841472,52.82,185452,28257600,15282976,11.49,22038996,6336,53,1901,57.69,44.55,50.18,1,154816,249725,61.73,66.82,25843762,468942,1049.0,1322.0,1308.0,141576,27501564,16650044,11079452,120,67030396,66176,11216,16.95,93547,6861.0,6861.0,9621.0,6861.0,26.5,37.86,26.5,37.86,23.0,32.86,23.88,34.11,81421,323120,79.87,935,63785,935,63785,935,63785,935,63240,936,63294,901,61265,906,61607,959,65357,887,888
1479409980,38043912,27919576,42.33,188980,26393388,14914908,11758476,66900716,195856,39908,78623,93614,197251,207290,36530692,29432796,44.62,110408,27847744,16437540,11622760,0.09,178349,226192,55.91,34281600,31681888,48.03,144328,26231492,20011168,4080,1695,56.05,40.01,45.35,317,217741,186800,46.18,51.26,25942683,370021,24640.0,1013.0,36693892,29271228,44.37,224652,23511352,14272816,10.73,19158460,5712,48,1677,44.58,31.4,41.49,415,2901.0,2901.0,4405.0,2903.0,277866,126803,31.33,36.41,25874314,438390,31215792,34747696,52.68,185452,28258092,15586664,11.71,22040052,6384,61,1936,57.69,44.55,50.18,1,154816,249725,61.73,66.82,25843762,468942,1057.0,1279.0,1248.0,141576,27501596,16650088,11079464,156,67030396,66176,11216,16.95,93547,6750.0,6750.0,9509.0,6746.0,26.38,37.68,26.38,37.68,23.0,32.86,23.5,33.57,81421,323120,79.87,953,64884,952,64818,953,64884,872,59330,872,59342,943,64212,942,64134,933,63367,932,931
1479409981,38043124,27920364,42.33,188980,26394288,14915148,11759012,66900716,195856,39908,78623,93614,197251,207290,36530744,29432744,44.62,110416,27847744,16437556,11622772,0.09,178349,226192,55.91,34233152,31730336,48.1,144328,26231620,20044728,4080,1695,56.05,40.01,45.35,317,217741,186800,46.18,51.26,25942683,370021,25022.0,841.0,36546628,29418492,44.6,224660,23502948,14977392,11.26,19310456,5808,47,1745,44.58,31.4,41.49,416,4187.0,4187.0,5087.0,4210.0,277866,126803,31.33,36.41,25874314,438390,31080716,34882772,52.88,185452,28258644,15655612,11.77,22147616,6384,62,1936,57.69,44.55,50.18,1,154816,249725,61.73,66.82,25843762,468942,1073.0,1468.0,1258.0,141576,27501628,16650120,11079476,0,67030396,66176,11216,16.95,93547,7181.0,7181.0,10156.0,7180.0,26.25,37.5,26.25,37.5,22.5,32.14,23.5,33.57,81421,323120,79.87,792,53471,791,53393,792,53471,838,56750,833,56408,816,55151,819,55361,804,54231,806,806
1479409982,38042180,27921308,42.33,188980,26394600,14915660,11758904,66900716,195856,39908,78623,93614,197251,207290,36530900,29432588,44.62,110416,27847804,16437596,11622824,0.09,178349,226192,55.91,34303516,31659972,48.0,144328,26231780,20028672,4176,1730,56.05,40.01,45.35,318,217741,186800,46.18,51.26,25942683,370021,23510.0,737.0,36476036,29489084,44.7,224660,23508952,15032744,11.3,19377912,5808,52,1745,44.22,31.54,41.49,416,2851.0,2851.0,4794.0,2843.0,277866,126803,31.34,36.41,25874314,438390,31193280,34770208,52.71,185452,28259136,15235148,11.45,21978088,6336,59,1901,57.87,44.81,50.23,1,154816,249725,61.73,66.82,25843762,468942,1133.0,1512.0,1170.0,141576,27501660,16650140,11079484,44,67030396,66176,11216,16.95,93547,7133.0,7135.0,9781.0,7134.0,26.75,38.21,26.75,38.21,22.75,32.5,23.5,33.57,81421,323120,79.87,913,62337,915,62481,913,62337,868,59234,874,59630,888,60621,889,60687,902,61652,902,898
1479409983,38042388,27921100,42.33,188980,26395268,14916028,11759236,66900716,195856,39908,78623,93614,197251,207290,36530740,29432748,44.62,110416,27847804,16437596,11622824,0.09,178349,226192,55.91,34148564,31814924,48.23,144328,26231916,20110988,4224,1730,56.05,40.01,45.35,319,217741,186800,46.18,51.26,25942683,370021,18763.0,902.0,36488600,29476520,44.69,224660,23513108,15030220,11.3,19363052,5808,52,1746,44.22,31.54,41.49,417,2963.0,2963.0,4693.0,3012.0,277866,126803,31.34,36.41,25874314,438390,31127264,34836224,52.81,185456,28260016,15556932,11.69,22049132,6384,68,1936,57.87,44.81,50.23,2,154816,249725,61.73,66.82,25843762,468942,1184.0,1591.0,1227.0,141576,27501692,16650156,11079496,76,67030396,66176,11216,16.95,93547,7177.0,7175.0,10219.0,7173.0,26.5,37.86,26.5,37.86,23.0,32.86,23.75,33.93,81421,323120,79.87,804,54686,804,54686,804,54686,796,54549,792,54297,802,54572,801,54506,830,56530,805,810
1479409984,38040744,27922744,42.33,188980,26395940,14916268,11759672,66900716,195856,39908,78623,93614,197251,207290,36530924,29432564,44.62,110416,27847860,16437616,11622832,0.09,178349,226192,55.91,34019036,31944452,48.43,144328,26232060,20281956,4224,1765,56.69,40.41,45.45,320,217740,186801,46.18,51.26,25942683,370021,21927.0,803.0,36574648,29390472,44.55,224660,23519036,14689680,11.04,19273688,5808,51,1711,44.22,31.54,41.49,417,3182.0,3182.0,4961.0,3114.0,277865,126804,31.34,36.41,25874314,438390,31163964,34799524,52.76,185456,28260664,15523220,11.67,22026560,6336,73,1926,57.87,44.81,50.23,2,154816,249725,61.73,66.82,25843762,468942,1197.0,1659.0,1207.0,141576,27501728,16650164,11079508,112,67030396,66176,11216,16.95,93547,6945.0,6945.0,9962.0,6949.0,26.0,37.14,26.0,37.14,23.0,32.86,23.75,33.93,81421,323120,79.87,798,54329,797,54263,798,54329,800,53848,797,53638,818,55633,816,55501,782,53285,826,824
1479409985,38039800,27923688,42.33,188980,26396864,14917360,11759472,66900716,195856,39908,78623,93614,197251,207290,36530632,29432856,44.62,110416,27847888,16437624,11622836,0.09,178349,226192,55.91,34103900,31859588,48.3,144332,26232192,20212912,4176,1730,56.69,40.41,45.45,318,217740,186801,46.18,51.26,25942683,370021,19845.0,884.0,36681632,29283488,44.39,224660,23525304,14316992,10.76,19163668,5760,57,1676,44.22,31.54,41.49,415,3787.0,3789.0,5023.0,3815.0,277865,126804,31.34,36.41,25874314,438390,31068136,34895352,52.9,185456,28261504,15605820,11.73,22116792,6336,60,1936,57.87,44.81,50.23,2,154815,249726,61.73,66.82,25843762,468942,1375.0,1526.0,1163.0,141576,27501760,16650124,11079520,144,67030396,66176,11216,16.95,93547,6994.0,6994.0,10104.0,6984.0,26.5,37.86,26.5,37.86,23.0,32.86,23.5,33.57,81421,323120,79.87,747,50675,751,50939,747,50675,701,47715,706,48057,737,50135,736,50033,771,52211,711,708
1479409986,38038812,27924676,42.33,188980,26398116,14917676,11759816,66900716,195856,39908,78623,93614,197251,207290,36530472,29433016,44.62,110416,27847892,16437636,11622848,0.09,178348,226193,55.91,34032412,31931076,48.41,144332,26232352,20273148,4272,1765,56.69,40.41,45.45,319,217740,186801,46.18,51.26,25942683,370021,21002.0,819.0,36667124,29297996,44.41,224672,23526500,14589908,10.96,19177648,5904,56,1709,44.22,31.54,41.49,415,2505.0,2503.0,4321.0,2503.0,277865,126804,31.34,36.41,25874314,438390,31127788,34835700,52.81,185456,28262480,15698640,11.8,22083696,6336,62,1936,57.87,44.81,50.23,2,154815,249726,61.73,66.82,25843762,468942,1250.0,1618.0,1115.0,141580,27501792,16650164,11079532,200,67030396,66176,11216,16.95,93547,6897.0,6897.0,9889.0,6894.0,26.5,37.86,26.5,37.86,22.5,32.14,23.5,33.57,81421,323120,79.87,681,46158,678,45960,681,46158,722,49189,724,49333,674,45544,675,45646,673,45666,689,690
1479409987,38038140,27925348,42.33,188980,26399200,14918292,11760764,66900716,195856,39908,78623,93614,197251,207290,36530648,29432840,44.62,110416,27847948,16437680,11622884,0.09,178348,226193,55.91,33967108,31996380,48.51,144332,26232472,20343988,4272,1765,56.69,40.41,45.45,319,217740,186801,46.18,51.26,25942683,370021,20633.0,930.0,36721832,29243288,44.33,224672,23524888,14574408,10.95,19123772,5904,56,1711,44.84,31.88,41.54,415,3200.0,3200.0,5182.0,3177.0,277865,126804,31.34,36.41,25874314,438390,31059732,34903756,52.91,185456,28263564,15505688,11.65,22167084,6336,59,1918,57.96,45.05,50.28,2,154815,249726,61.73,66.82,25843762,468942,1303.0,1669.0,1370.0,141580,27501828,16650244,11079560,12,67030396,66176,11216,16.95,93547,7141.0,7141.0,10179.0,7140.0,26.0,37.14,26.0,37.14,22.5,32.14,23.5,33.57,81421,323120,79.87,758,51333,751,50847,758,51333,760,51336,755,50982,762,51721,761,51655,747,50631,755,754
1479409989,38037256,27926232,42.34,188980,26400692,14919536,11761104,66900716,195856,39908,78623,93614,197251,207290,36530288,29433200,44.62,110416,27848008,16437696,11622896,0.09,178348,226193,55.91,34022668,31940820,48.42,144332,26232732,20293172,4224,1730,56.39,40.61,45.49,318,217740,186801,46.18,51.26,25942683,370021,19977.0,737.0,36628052,29337068,44.47,224672,23524068,14605348,10.98,19218428,6000,58,1714,44.84,31.88,41.54,416,2561.0,2562.0,4686.0,2608.0,277864,126805,31.34,36.42,25874314,438390,31000060,34963428,53.0,185456,28264700,15822528,11.89,22175016,6432,60,1946,57.96,45.05,50.28,2,154815,249726,61.73,66.82,25843762,468942,1301.0,1554.0,1289.0,141580,27501892,16650256,11079572,80,67030396,66176,11216,16.95,93547,6810.0,6811.0,9466.0,6816.0,26.0,37.14,26.0,37.14,23.0,32.86,23.5,33.57,81421,323120,79.87,825,55955,823,55823,825,55955,882,59812,883,59878,830,56225,824,55793,823,55787,842,843
1479409990,38035520,27927968,42.34,188980,26401464,14919576,11761356,66900716,195856,39908,78623,93614,197251,207290,36529976,29433512,44.62,110416,27848036,16437712,11622912,0.09,178348,226193,55.91,33985504,31977984,48.48,144332,26232864,20288980,4224,1733,56.39,40.61,45.49,319,217740,186801,46.18,51.26,25942683,370021,19920.0,1019.0,36630552,29334568,44.47,224672,23531252,14603924,10.98,19207664,5952,56,1711,44.84,31.88,41.54,415,3003.0,3002.0,5233.0,2934.0,277864,126805,31.34,36.42,25874314,438390,31206468,34757020,52.69,185456,28265656,15527368,11.67,22019728,6336,57,1936,57.96,45.05,50.28,2,154815,249726,61.73,66.82,25843762,468942,1361.0,1620.0,1286.0,141580,27501924,16650296,11079584,112,67030396,66176,11216,16.95,93547,7296.0,7296.0,9991.0,7284.0,26.0,37.14,26.0,37.14,23.0,32.86,23.5,33.57,81421,323120,79.87,922,62987,921,62921,922,62987,858,58419,860,58551,902,61607,903,61709,938,63975,893,892
1479409991,38034200,27929288,42.34,188980,26402644,14920248,11762240,66900716,195856,39908,78623,93614,197251,207290,36530292,29433196,44.62,110420,27848064,16437732,11622920,0.09,178348,226193,55.91,34017164,31946324,48.43,144332,26232972,20287876,4176,1730,56.39,40.61,45.49,318,217739,186802,46.18,51.26,25942683,370021,19946.0,965.0,36625216,29339904,44.48,224680,23526784,14773624,11.1,19211176,6048,57,1730,44.84,31.88,41.54,416,3072.0,3072.0,5546.0,3083.0,277864,126805,31.34,36.42,25874314,438390,31258148,34705340,52.61,185456,28266736,15208344,11.43,21969332,6288,58,1901,57.96,45.05,50.28,2,154815,249726,61.73,66.82,25843762,468942,1297.0,1621.0,1197.0,141584,27501952,16650316,11079596,144,67030396,66176,11216,16.95,93547,7002.0,7002.0,9516.0,7001.0,26.25,37.5,26.25,37.5,23.0,32.86,23.5,33.57,81421,323120,79.87,809,54655,806,54396,809,54655,828,56121,829,56187,816,55245,821,55575,803,54226,834,836
1479409992,38032832,27930656,42.34,188980,26403824,14920688,11763004,66900716,195856,39908,78623,93614,197251,207290,36530572,29432916,44.62,110420,27848092,16437732,11622924,0.09,178348,226193,55.91,34071992,31891496,48.35,144332,26233112,20241944,4128,1730,56.39,40.61,45.49,318,217739,186802,46.18,51.26,25942683,370021,20769.31,1069.31,36733484,29231636,44.31,224680,23533812,14275884,10.73,19099492,5952,51,1676,45.49,32.23,41.6,415,2978.22,2978.22,5522.77,3016.83,277864,126805,31.34,36.42,25874314,438390,31104876,34858612,52.85,185456,28268092,15585096,11.71,22071236,6384,64,1936,58.61,45.39,50.36,2,154815,249726,61.73,66.82,25843762,468942,1230.0,1647.0,1429.0,141584,27501956,16650360,11079592,0,67030396,66176,11216,16.95,93547,7379.0,7379.0,10041.0,7374.0,26.88,38.39,26.88,38.39,23.5,33.57,23.5,33.57,81421,323120,79.87,825,56058,828,56293,825,56058,805,54675,799,54279,810,54948,807,54750,832,56609,801,802
1479409993,38032852,27930636,42.34,188980,26405164,14921320,11763868,66900716,195856,39908,78623,93614,197251,207290,36530572,29432916,44.62,110420,27848124,16437748,11622936,0.09,178348,226193,55.91,33942996,32020492,48.54,144332,26233232,20361364,4176,1765,56.39,40.61,45.49,319,217739,186802,46.18,51.26,25942683,370021,21401.0,1030.0,36676816,29288304,44.4,224680,23538796,14555196,10.94,19152708,6000,51,1711,45.49,32.23,41.6,416,3005.0,3005.0,5186.0,2992.0,277863,126806,31.34,36.42,25874313,438391,31183924,34779564,52.73,185456,28268704,15550600,11.69,22039912,6432,60,1936,58.61,45.39,50.36,2,154814,249727,61.73,66.82,25843762,468942,1220.0,1537.0,1364.0,141584,27502024,16650416,11079616,48,67030396,66176,11216,16.95,93547,6869.0,6869.0,9435.0,6873.0,27.0,38.57,27.0,38.57,23.12,33.04,23.5,33.57,81421,323120,79.87,763,51509,766,51731,763,51509,773,52076,775,52208,784,52887,783,52821,780,52643,778,775
1479409994,38030428,27933060,42.35,188980,26405576,14921504,11764108,66900716,195856,39908,78623,93614,197251,207290,36530476,29433012,44.62,110420,27848152,16437768,11622948,0.09,178348,226193,55.91,34010348,31953140,48.44,144332,26233384,20275196,4080,1730,56.92,40.99,45.59,318,217739,186802,46.18,51.26,25942683,370021,21001.0,877.0,36823776,29141344,44.18,224680,23533208,14338556,10.78,19008792,6000,60,1696,45.49,32.23,41.6,416,2870.0,2870.0,4916.0,2883.0,277863,126806,31.34,36.42,25874313,438391,31084312,34879176,52.88,185456,28270012,15595820,11.72,22098548,6432,61,1936,58.61,45.39,50.36,2,154814,249727,61.73,66.82,25843762,468942,1294.0,1594.0,1440.0,141584,27502056,16650436,11079628,80,67030396,66176,11216,16.95,93547,6947.0,6947.0,9893.0,6942.0,26.88,38.39,26.88,38.39,23.0,32.86,23.5,33.57,81421,323120,79.87,802,54148,802,54148,802,54148,801,54222,802,54288,803,54402,806,54600,798,53816,806,805
1479409996,38028868,27934620,42.35,188980,26408684,14923216,11765476,66900716,195856,39908,78623,93614,197250,207291,36530384,29433104,44.62,110424,27848204,16439836,11622988,0.09,178348,226193,55.91,34103276,31860212,48.3,144332,26233632,20192768,4080,1730,56.92,40.99,45.59,318,217739,186802,46.18,51.26,25942683,370021,21710.0,637.0,36673064,29292056,44.41,224684,23542400,14542548,10.93,19156356,6000,59,1711,45.49,32.23,41.6,417,2451.0,2451.0,4454.0,2466.0,277863,126806,31.34,36.42,25874313,438391,31176080,34787408,52.74,185456,28271928,15178596,11.41,22020924,6384,58,1904,58.61,45.39,50.36,2,154814,249727,61.73,66.82,25843762,468942,1178.0,1637.0,1456.0,141584,27502124,16650524,11079664,148,67030396,66176,11216,16.95,93547,6998.0,6998.0,9997.0,6982.0,27.0,38.57,27.0,38.57,23.0,32.86,23.5,33.57,81421,323120,79.87,791,53587,793,53719,791,53587,751,50543,752,50609,804,54340,803,54274,808,54729,790,786
1479409997,38028196,27935292,42.35,188980,26409248,14923640,11765616,66900716,195856,39908,78623,93614,197250,207291,36531024,29432464,44.62,110424,27848204,16439836,11622988,0.09,178348,226193,55.91,34051960,31911528,48.38,144332,26233756,20270388,4080,1730,56.92,40.99,45.59,318,217739,186802,46.18,51.26,25942683,370021,20290.1,737.62,36677188,29287932,44.4,224684,23546912,14416468,10.83,19150684,6000,63,1689,46.01,32.56,41.66,415,2412.87,2412.87,4504.95,2410.89,277862,126807,31.34,36.42,25874313,438391,31092316,34871172,52.86,185456,28272624,15351284,11.54,22045136,6336,57,1901,58.4,45.57,50.39,2,154814,249727,61.73,66.82,25843762,468942,1332.0,1543.0,1391.0,141584,27502160,16650504,11079676,216,67030396,66176,11216,16.95,93547,7195.0,7196.0,9955.0,7204.0,27.0,38.57,27.0,38.57,23.0,32.86,23.5,33.57,81421,323120,79.87,741,49873,741,49861,741,49873,744,50388,743,50334,734,49443,733,49365,745,50065,733,737
1479409998,38027604,27935884,42.35,188980,26409916,14924088,11765840,66900716,195856,39908,78623,93614,197250,207291,36530764,29432724,44.62,110424,27848236,16439852,11623004,0.09,178348,226193,55.91,34135768,31827720,48.25,144332,26233896,20154604,3984,1695,56.92,40.99,45.59,317,217739,186802,46.18,51.26,25942683,370021,18943.0,703.0,36774772,29190348,44.25,224684,23551964,14146920,10.63,19052924,5952,50,1676,46.01,32.56,41.66,414,2209.0,2210.0,4327.0,2185.0,277862,126807,31.34,36.42,25874313,438391,31253524,34709964,52.62,185456,28273788,15184444,11.41,21969120,6288,59,1901,58.4,45.57,50.39,2,154814,249727,61.73,66.82,25843762,468942,1249.0,1431.0,1401.0,141584,27502192,16650528,11079680,44,67030396,66176,11216,16.95,93547,7114.0,7113.0,9983.0,7105.0,26.5,37.86,26.5,37.86,23.0,32.86,23.88,34.11,81421,323120,79.87,725,49310,727,49454,725,49310,680,46218,680,46206,706,48012,708,48144,699,47524,698,693
1479409999,38026168,27937320,42.35,188980,26411452,14924804,11766160,66900716,195856,39908,78623,93614,197250,207291,36530764,29432724,44.62,110424,27848236,16439852,11623004,0.09,178348,226193,55.91,34125996,31837492,48.27,144332,26234024,20161168,3984,1695,57.17,41.3,45.67,317,217738,186803,46.18,51.26,25942683,370021,20212.0,860.0,36787184,29177936,44.23,224684,23549480,14219704,10.69,19045852,5952,56,1676,46.01,32.56,41.66,414,2118.0,2117.0,4440.0,2158.0,277862,126807,31.34,36.42,25874313,438391,31121912,34841576,52.82,185456,28274660,15463720,11.62,22068740,6336,67,1936,58.4,45.57,50.39,2,154814,249727,61.73,66.82,25843762,468942,1299.0,1434.0,1603.0,141584,27502224,16650572,11079688,76,67030396,66176,11216,16.95,93547,7208.0,7208.0,9873.0,7203.0,26.88,38.39,26.88,38.39,23.5,33.57,23.5,33.57,81421,323120,79.87,690,46632,688,46500,690,46632,709,48129,710,48195,708,47961,708,47973,715,48392,713,713
1479410001,38024228,27939260,42.36,188980,26413228,14925632,11767424,66900716,195856,39908,78623,93614,197250,207291,36530576,29432912,44.62,110432,27848284,16439884,11623028,0.09,178348,226193,55.91,33984884,31978604,48.48,144336,26234244,20311672,4032,1765,57.17,41.3,45.67,319,217738,186803,46.18,51.26,25942683,370021,17703.0,658.0,36684412,29280708,44.39,224692,23530664,14613244,10.98,19147800,6000,59,1711,46.01,32.56,41.66,415,1991.0,1991.0,4021.0,2029.0,277862,126807,31.34,36.42,25874313,438391,31253504,34709984,52.62,185456,28276496,15185520,11.41,21954888,6240,61,1901,58.4,45.57,50.39,2,154813,249728,61.73,66.82,25843762,468942,1280.0,1266.0,1324.0,141584,27502288,16650616,11079712,140,67030396,66176,11216,16.95,93547,6591.0,6591.0,9049.0,6590.0,26.5,37.86,26.5,37.86,23.5,33.57,23.5,33.57,81421,323120,79.87,654,43916,652,43772,654,43916,695,47122,694,47056,644,43232,644,43232,672,45336,633,634
